acc_x_1,-0.050343562990043285
acc_x_2,-0.05223288159191079
acc_x_3,-0.053991021486554124
acc_x_4,-0.05481749456526226
acc_x_5,-0.05488644450053447
acc_x_6,-0.054853899170336846
acc_x_7,-0.05417885581456021
acc_x_8,-0.053286701785525435
acc_x_9,-0.051595470237174826
acc_x_10,-0.04993778751190755
acc_x_11,-0.04881662948518442
acc_x_12,-0.048386713184227916
acc_x_13,-0.04764125027479069
acc_x_14,-0.046291531985573245
acc_x_15,-0.045338871202809355
acc_x_16,-0.04491449344981928
acc_x_17,-0.044588506851435734
acc_x_18,-0.04488096498155851
acc_x_19,-0.04590425090171867
acc_x_20,-0.04732470220890615
acc_y_1,-0.041757698194933
acc_y_2,-0.04180798682635563
acc_y_3,-0.041838995367241505
acc_y_4,-0.042390267136725564
acc_y_5,-0.043222671611530636
acc_y_6,-0.044141431432733115
acc_y_7,-0.04497382776560864
acc_y_8,-0.04563359889595354
acc_y_9,-0.04642547487807264
acc_y_10,-0.047334130563991675
acc_y_11,-0.047567478281399136
acc_y_12,-0.04753503472533168
acc_y_13,-0.047022072772570485
acc_y_14,-0.04663704903884485
acc_y_15,-0.04581354369366712
acc_y_16,-0.045189273414154026
acc_y_17,-0.044436869509284084
acc_y_18,-0.04380327061333111
acc_y_19,-0.043162268667410436
acc_y_20,-0.04246581203539995
gyr_z_1,-0.002800111544443029
gyr_z_2,-0.0027556871381934495
gyr_z_3,-0.0026138689637769208
gyr_z_4,-0.0025745658315763586
gyr_z_5,-0.002559881860594182
gyr_z_6,-0.002518750865080302
gyr_z_7,-0.0025071974662316393
gyr_z_8,-0.002504423103541259
gyr_z_9,-0.0025493889481442832
gyr_z_10,-0.002607915177372192
gyr_z_11,-0.0026890983626580755
gyr_z_12,-0.0027346809584683105
gyr_z_13,-0.0028250278861110304
gyr_z_14,-0.0028941589793280214
gyr_z_15,-0.002884091482727219
gyr_z_16,-0.002839921511793906
gyr_z_17,-0.0028715223780952765
gyr_z_18,-0.0028394187476086714
gyr_z_19,-0.002884769298410177
gyr_z_20,-0.002915370742788447
spd_1,40.096627850695555
spd_2,39.994926547581194
spd_3,39.903282176911006
spd_4,39.83216078887511
spd_5,39.78270657094671
time,10394.593170141914
