acc_x_1,-0.0504753999593
acc_x_2,-0.0526048015469
acc_x_3,-0.0540746855282
acc_x_4,-0.0548292692856
acc_x_5,-0.0552065581111
acc_x_6,-0.0554207632811
acc_x_7,-0.0551151129656
acc_x_8,-0.0541372379402
acc_x_9,-0.0530563138612
acc_x_10,-0.05187603908
acc_x_11,-0.0503976002442
acc_x_12,-0.0489950600448
acc_x_13,-0.0482430103806
acc_x_14,-0.0467716955017
acc_x_15,-0.0461599674333
acc_x_16,-0.0450953918176
acc_x_17,-0.0445030999389
acc_x_18,-0.0440616018726
acc_x_19,-0.0449229147161
acc_x_20,-0.0461683289233
acc_y_1,-0.0416869265215
acc_y_2,-0.0417585609607
acc_y_3,-0.0415955790759
acc_y_4,-0.0418036718909
acc_y_5,-0.042221325056
acc_y_6,-0.043203682068
acc_y_7,-0.0444440789741
acc_y_8,-0.04523777529
acc_y_9,-0.0461832729493
acc_y_10,-0.0467390474252
acc_y_11,-0.0471340952575
acc_y_12,-0.0471354223489
acc_y_13,-0.0467919112558
acc_y_14,-0.0463070343985
acc_y_15,-0.0455466293507
acc_y_16,-0.0447381029921
acc_y_17,-0.0442294830043
acc_y_18,-0.0435976898026
acc_y_19,-0.042901530633
acc_y_20,-0.0420929228577
gyr_z_1,-0.00279723183391
gyr_z_2,-0.0027618420517
gyr_z_3,-0.0026099002646
gyr_z_4,-0.00254728271932
gyr_z_5,-0.00251607164665
gyr_z_6,-0.00245144921636
gyr_z_7,-0.00243081620191
gyr_z_8,-0.00247963769591
gyr_z_9,-0.00250624465703
gyr_z_10,-0.00260683289233
gyr_z_11,-0.00263628740077
gyr_z_12,-0.00269573580297
gyr_z_13,-0.00271215143497
gyr_z_14,-0.00279594341543
gyr_z_15,-0.00275326277224
gyr_z_16,-0.00276943211887
gyr_z_17,-0.00279105841645
gyr_z_18,-0.00279703846937
gyr_z_19,-0.00284748219011
gyr_z_20,-0.00281733971097
spd_1,40.0766605455
spd_2,39.977177529
spd_3,39.8759447995
spd_4,39.8068220049
spd_5,39.7589581315
time,10396.9376593
